item_id,group_id,writer_id,test_fold
3344,component-15fc36b3e80b9d7f,7b2933330a967478611fd03043a726cf,0
3347,component-3380f3fe3a5641b1,3999aacbd21da1c524c3ddd97ad380d0,2
3348,component-33d88765a856314f,3753946c36ebe0221408b7bd1ca31ada,3
3360,component-5abc1ce2653dcfb7,921813ea6601b06858909c4fe811e281,0
3361,component-e8202f39fad74acd,5c25fa05ca9355cd7c5a12b496bf1eba,4
3366,component-0db1804a6beaabd4,c2bdfbcff7b28b7dde3d44cc4e7dccca,4
3370,component-b4587def7726374a,53f0cfb20da565fe22ed2094edb51767,1
3373,component-5ed4cae00638d8a9,2d384f65ce2bffbe4e1d34791d2a901b,0
3378,component-1877fbda982a46b7,593de5599e140fabebbad2fa9d3c2107,2
3399,component-5f829f9e9b41706a,464789c8934478e0442aff6211fcb0f9,3
340,component-9644294ac4ffb309,18d8b25877207b22581f5fbf7fe34219,2
3401,component-6e04efee3c6eca4b,a70384f0a87af21a5fdbd773ef208372,0
3404,component-ecb2c5cd363bd77c,7235dec8655da557fef3de3ce9f14446,2
3414,component-801f8522550bb910,038a95cda68a9de574ae6924e69bf88c,0
3422,component-885bf40616bf1c2c,3c5fc7340c6f3d5ea1703a2741cb877f,4
3423,component-7312fa1be2ea65d6,14d3088c97e8f11acf5af177d840992b,0
3426,component-4c5f863a279220d8,c078dad552281489dddf4177f9a4d42e,0
3427,component-724d2f1a49d590b2,efa02650d90d390afb01485a2071b6ae,1
3431,component-06071662e6313f87,cac3c222de539870723d01b1994957da,2
3436,component-a26dc55ddff93202,0801f04c0539a325f08eeafa3cff42eb,1
3437,component-5b36c44d19053f9d,9dbdddaedf5579a186ca16415244fe0a,1
3440,component-d55f9f377e5f6239,21e5c3c6029cf205ceb6f19af9d507be,0
3442,component-82bd3b63e2f8767c,285bb66b15c6accb61564b375dec9616,2
3443,component-3504a42dccf2276b,979390a9aec1ff760cf604e95d447e10,3
3450,component-62f73707683b924b,d7aacc4c77407217837b6a409d3fe3e8,2
3451,component-bb551a7a1524e2ef,83eeea7979a11469533b005eabf2f0d6,1
3462,component-04ad2618a7fe10a3,e0fbdb818424b810b14f6347bd434087,0
3467,component-8db4f214b0974db7,7ced2323f1a5d003442e57af94f3c91f,2
3469,component-895ea7bfb9e6d993,45aa0a5990ec5816238a4e737c619c83,3
347,component-2289b221b39605c3,51c39d7ac8d8b75145b10349d2df7d3e,2
3474,component-5d8a509aff5247a5,40ef96a5c8dc99f6085d227673b1d39c,1
348,component-06b2d82840e43ed8,44df00c24df3b61eeb74c17c21608b11,3
3480,component-75000e2a4f87a5ff,1b4be0d0b6fc2b97d98c171642563ce8,4
3481,component-f23ab45f058247a0,c355d01d74c969a7fea5427a2f604d0b,4
349,component-72ba187b05e705de,bb46ac8766b986c34e28e966c52152be,2
3492,component-9652ec3b28f1be86,2f459a8cbd3965567d35533dd81cf790,2
3493,component-24a05f4d1305d667,6d9356466d4ccc111606048aa95c901d,1
3498,component-2cde073b39dd6bb1,4842edea737bffbd8e1fae0b82c19cd0,3
3502,component-a1aef9f42364b8de,05282735dfa0171dda4d23fc253127c1,4
3514,component-8da11e8a75ed23fc,a040182b12f96c7d659c47c74c6029b6,3
3519,component-ab04a0144aaf727c,ac451462169e4c6b916c411803d2fd3a,1
352,component-9a72c24f2fd76561,70cf4755ba6aba2812416d5f42ecc585,4
3522,component-3b37ef6a1be31e06,8dec4402cddf6256cf897e50b2ab54e6,0
3523,component-c6fab63609e8a0b0,2e44d900cc00a651d9192e2fa952322a,3
3525,component-00603386e3314670,0637222f7162615aa65daa358e9a53f7,2
3528,component-137c149a3ed18d3a,1f34dc9886091167ffc17d0482b49675,2
3533,component-e1fe15b6ce5ddcc2,71af8bb46ef69de23c41da6247f1044d,4
3536,component-1e320cf3281868c2,10bbba2a38164cfd6f71a5cd7a4cddb4,1
3538,component-112b89e61925b93e,3d587ca262d7f159d20cf9d0fac7ed3e,2
3542,component-5edd8f8493edeb02,301022441efbf7f564c660620bb45eea,3
3546,component-e8743787bbef7d5f,0889f2b63f67fd03b79160416399f7f1,3
3576,component-e3680aff4c3e0fd6,6adaa43dc3c97c4b9b19b6d7b7788633,4
3579,component-cc49091e6a3fa59a,0250cd8de92836b9a3d006a53130c935,3
358,component-62a0eae98b9fc0bd,26b48660443a492f76a7f1842d447822,3
3584,component-9955f4a562efd60e,c6b484c6efc767630cb7768d8ede925e,0
3586,component-8a915123f912f456,a96772645bbe9f00bfd8ee7e5b314f1f,4
3587,component-04ad14d9946a767e,5914280eef69e7aca0430b8463512ecd,2
3589,component-eed67fb12c02e975,c36cef7dce54a6343a80775f6744f9dc,0
3601,component-1d8090bacab301ca,bc32782fc94a6596584dc11181b14e1d,4
3603,component-94de49d59371e3a9,850198ef052440d2c56bfc1d87b47bcf,2
3604,component-df6443e4bc9ed495,c694cf29c59e3ac15ba65b5ad092a36e,2
3605,component-d3c03b39626cf31b,d679319d92bf8321625f3955cc56543d,4
3612,component-704c308726bba772,cfa5edd903d4c6510b79df504dd78a0b,2
3615,component-120e52d7b556d767,4b38da19ce624989435efbd3775b600f,4
3618,component-9931f287c490c562,0cf31c4ef33e3f322fa807936ef22031,3
3620,component-c9666ca719574009,beadad75c8c905128d177b93586ca6d3,0
363,component-a43231c2216f23db,62b7d439f290de1db0295d6a70262065,2
3639,component-44a91994cce74ed2,7f079511a0dd0a6503eb3d8090ceb95b,1
3641,component-d41fcbf17a8ad37c,4cf916a427fb4f70f0f2d7297308285a,1
3644,component-487e4a2ed2f8e9b2,76a99dd0d4e7a4e463a3580cbcdedc45,1
3645,component-62fe739825059f30,c75ebfc467708e37479bdf945c1a21d6,0
3647,component-aaa33494ff99c63d,be838a93179309be9091e57ba80137db,1
3649,component-dc4aa707636ec734,ec0cc2abe3052fcbf7beef3ce7d002ab,1
3651,component-0ab77c56eece2d24,fe9a35bb16e51a399f38093c351471cd,4
3662,component-989e93d58ab9eaa3,a7722b7f8213371b3249419c3a245362,0
367,component-0788979fc9366e21,44f2e5ed07d458560fe14bf392aaa678,3
3672,component-9e40f86360ba8c10,4b4d927b8db69b7c284b8abda631b0fd,4
3676,component-e9627bf1367d542b,11324192e1d691e1fb531092c0d41498,4
3686,component-023998ba5a1bc02b,6d63c155ea9fb47807fbe70db367d531,4
3687,component-2fbf317387d52ebc,e16fa97e33ba606da9723572e36e072a,0
3697,component-72abacb094771a0a,a1b0856e7b568c348d3641fec178f7f3,2
3701,component-21872bbd9f73229a,1f787f0e33f5e4f90bb0146214d09d89,4
3704,component-f12c70c1cdb1ce6b,d51550ee0188773e09945240995e0a11,4
3706,component-7af919df0d6f22df,1d1c3f3353981109bc0263dc8455e2bc,4
3708,component-aaf68675c4bea560,c058b823df2d0ba594f6719ce1992542,0
3709,component-ace104f589733dc0,9543238c92e2ea0cd7b304e61800fb6d,4
3710,component-ec995be98212e07c,990a6823e96f84580f55412ceba84030,0
3712,component-95a10e2b95576e13,256f9623142a836ab2375b1c292e4195,1
3725,component-8b088301586d31d3,0fd4ac8303bf7f133df00bde32bf7eb6,0
3726,component-66c2d265640dfd6d,5256fa39a161999c15097bc72e35c63b,0
3733,component-d6c29d5bb1162b7b,7069e66063226ff50087982c7607fa2e,0
3734,component-cf8a6f1162e27586,db42613bac99c60e14c337e848846f7e,4
3737,component-f021014960c5f61b,a8a9d64618129b6a9b783c312b42b049,4
3748,component-8d7c658f9476ff2c,270f3d4ebec20fcc04550a4f3e47e82c,1
3773,component-3ca74779bdf0f0ba,b33cb65d7be029c7e95444af944ec638,0
3779,component-5b382a8191264f07,75120f03a6e9a13e0f9a98684618ca13,1
378,component-21ef779311a43f0e,dae593682d1bcfeba08fd58a4b2d12be,3
3797,component-38a0ddf1476fb458,9db630844b3a38b2330fd4a010cbe3fd,3
3804,component-c2bebd7cefa36811,3136ac6bff1ab827a48b9323b80c2c44,0
381,component-392a52e4f77c40bf,1d1fe85f33ce84be14716ba3ca1d4341,0
3811,component-52c5a260883bb901,d425d3b4def164c7566dbe9e740ae260,3
3816,component-14cf3f00fb27765f,3e71c1cc7111b653dacc02cfd1cabb47,0
3819,component-349a066f98abb7d6,338fa3ad51627a8783f81e6adbd0e855,1
382,component-f65ccfbfec288565,68419c60622ff630cb626e437b12bab7,2
3827,component-bf1889006d18a1b4,b1616f572a184173b8f7cd7b6e0583c5,2
3830,component-c096d44ca5d254a4,a3ead00ed6f06cf68ac6a268281ef243,4
3833,component-93495fae156b6769,8bdc2d55bec27ffd4d557987a1140d44,4
3836,component-395a0b5c72874497,ac6a4e91d29b7f329db3f3f2c1d56a01,3
3850,component-756a6524cdb2d4ea,d4a573ba03d78407fc5815a5355b58b0,2
3857,component-e3aa235a10ec0805,c7644636064f41de40397e04e6e0b4be,1
3859,component-17d30b9a2e6f98d3,16a19cfb9689e316964d28efe8f9f283,3
3864,component-3eaeaacc5acf161a,0d69def37fecc0210469aa08d6fc7a89,4
3866,component-e41e141d6715f7ad,0fd18794c0d66bee87d07ea076ea77cd,4
3868,component-2a2005a19dd5b0c0,65d198f46cb2987870b3c812b1215f77,0
387,component-25dac95b8f595046,61a5a00396bcf2496532f063af217ba7,2
3873,component-dc57c1fc055e30ee,aec41bb370485e144fe2895b079d62d3,2
3882,component-af8637ccf1fe693c,b562dbc1f17ef6d3a38de55e078bfe50,4
3884,component-b023673aa0a8e809,1ccf016c08865d974a5e65100cbda8b2,0
3887,component-2f9fdc64dc673132,5fdad8a083ed83e130ecf4e7f0d2d0f4,3
3890,component-6903260f1db7eaa2,80d0da88b815fa371376a13c56be158b,1
3893,component-678f2f24525785e9,301c4dc0758718cf8758792414529ab5,3
39,component-0b918943df0962bc,27546657bcdd0b4631395177f1b0ed47,0
3919,component-defaef0cc4def073,e93a3decf6ea38c7f8b332b75503149b,1
3923,component-b46d9a5ffd681235,c1b003a4a1886553385fe86cf886d32f,3
3926,component-c62b377fa3d3a0f4,a9a8c2de70fcfd9981709404bd1b527a,3
393,component-99a0b871c9047c4f,02a20905af388a1319c2c8a7a6cad5b8,1
3934,component-57e8be94618ed550,efa8b3a5e362640649324da4bcdd7469,0
3936,component-9cfc3099e52f8b31,698435d43e44a1dea285c502ad191449,3
3937,component-9c67d3b75b1e8364,a3c17def286f05ae71c49a47dcf0f146,2
3942,component-7c2355534ecc3a59,3a8ebf96bbff5e2c3467e635f6394225,1
3944,component-63d5537f693522a8,12699782791b5b35d015ed67656517c9,4
3948,component-24a47a476d5cbb0d,e58601efb669db0301e97138cc41bb71,2
3964,component-ac216dbb3b7e01be,7ee2de3076a65bbe1a98a23ad35bb706,3
3966,component-e41bb15d9efcd5aa,a80bd0f77baa316c49b865da5b963922,3
3969,component-023735e650550f29,6208adbd6814fafd6f90b440a8cc6fb7,3
3973,component-979d26d3a739d909,80b01fd16d746b85f2102a15b39d6025,1
3975,component-7ca01a22d3f94bb2,37f80ae3edd7b808761aef4466758daf,0
3983,component-c7e92bac8729cf4c,21149172feef2cedb44d6ce23f050028,0
399,component-0f78540965a86402,5759d24a9ea77d492f7ea1da175c3f20,2
3991,component-7e5b72c6fcb59280,e6eb05bff93b643ee4d1a94be7a6c648,3
3998,component-08a05c4b716c9953,8c39bf80f05dfc165e9963c68813ae77,2
410,component-612111a352a571cb,dbc18d4796ac193330a9f60b00ab0127,0
41006,component-b6f535b24402e79e,7a58476569647e0f68445641ace26af2,3
41007,component-43d1c17d2ab607ca,05fd528c954fe19225979a074367085f,0
41013,component-d404630527115191,f4878d85362bd80fed048c0e80b5059f,1
41017,component-12bc2a70750ea03b,0c6aa6fdebac70b4ff1cfb362768f790,3
41018,component-552f4faabc0578cd,d0cb3a1f0a5621ba48886bfc3b56de18,1
41020,component-c12cd05cd01bc855,d78125ac7d7100554426602c191efa8b,1
41023,component-389dad3d3c5d0561,824207123b7a0659d765c20454586d83,1
41045,component-e5d23408ebfb05b1,fa6d3d2f11f5f0c536b2fc0708266458,1
41049,component-ecf799bb7a4b7c32,d233dc8f06512ffc4db2c594a600312d,3
41051,component-6777772cd815e0a8,ef0a8b92c9ce18ea6282e12620ad5adf,0
41052,component-5603e9983b780c8b,76a9f0f03d16ab7ca003f8e083ea7795,0
41058,component-334d7a48f90ac7e3,a4a64918c8d7eed4c1e0ccd1f98e4698,0
41082,component-d0d8dc11918f76a5,be9308aa3fc8794c17b2372c9bd1c48d,4
41097,component-5eb1d9910d4fd579,85d200070f3c79eb7c81515e6707b3ad,3
41102,component-42e879bc6f6e6eba,296c55a7afa8004543fe1b6d2f63ed00,0
41109,component-431fa2a42f808eac,1736a1e60b2dc54a832b1f7f7f265a89,0
41111,component-e651f85f0d814e18,3a519dba1a7fb1c2c22292fed7efc767,2
41128,component-797e4154bac64e20,8297d4a776345e142dc6b938bdbc25f2,3
41142,component-a62f5afc49ae82d8,1143e571c7089330eeb4611bb2be8602,3
41167,component-cebf29097c0d5deb,1cb863e33eeba6a48e66f4a7e1fed59f,1
4117,component-1115fd804c829549,aca121986fd49ebc08be2d0b956084f7,1
41201,component-74832cae18cad741,c7972fe87baaad12d1bb739fd0b9bbb2,3
41202,component-e9b0f45b8c5c6f43,5af673219f4e6c0d5c55848c69e658e7,0
41208,component-1fa21f417d947e05,1d28e31999abb23c0ce87baead18bdf4,4
41209,component-123bb1e9ca37efe4,3296c019be701257152e6bb6a846c4f1,3
41210,component-69bf59c08157f7b5,f9e5d9d4bd1d838a77bcd266d48d4f65,1
41220,component-88e28f5076eee109,b61d0beadc70551a1dd6bd1f83f50c70,1
41225,component-99690a38f2e60684,94b948689921d6ec222db646176fb279,2
41228,component-c9c1d1f5dd331cf4,a5ff5d998a8665d6971f2641df1ebcea,4
