outer_fold,item_id,group_id,writer_id,validation_fold
0,2224,component-9d9f3c4ea93d3640,21b28f3c505cb053361b9073227889b0,0
0,2225,component-90d441ee3fce238c,7a8267f910ceb6f68f247156d7efac4d,0
0,2226,component-cf2661b79280502b,0cb857d86212393e9ad6d210ed3e343c,0
0,2227,component-2730a07b09001328,c2df42f2a4614a641d097d558dc2e0c6,2
0,2230,component-903a4207be29cb52,c68ece4523fd19464605632c3632e0dc,1
0,224,component-84a5092e4a5b6fe9,1a294e5ade965c4d599b18c0dae9fc70,0
0,23,component-535fa30d7e25dd8a,2ec85e1f6cef3d83e8d87b3119640cfa,0
0,230,component-a0eaec5a55dc2f5b,db66ca2f0446d1b946f395b720b518ec,2
0,249,component-9f484139a27415ae,1a6e7c698caf805c2ef14127b6c528dc,1
0,255,component-9556b82499cc0aaf,18fa800cc02bc318c94d6415c23172cd,1
0,256,component-51e8ea280b44e169,2475d464084cccf82ac3e72ea8721a5c,0
0,26,component-5f9c4ab08cac7457,fa0a4aca7afe8e9562355122b283d553,1
0,261,component-e888a676e1926d0c,09dcac2ca489e8cd6bc7c1b0c78fa8e9,0
0,271,component-3635a91e3da857f7,29c04fe1c8b2c4bc979ee3ea2ded76bf,2
0,272,component-1c6c0bb2c7ecdc3b,0772472833698004228e919149c69701,1
0,276,component-c76b405781134be1,5ad9062554ff2bc84868c1e4ce072aae,1
0,281,component-71a1c003a2b855d8,7941a524af14db5fab1eb72f815781bd,0
0,287,component-d7cdaa5ca0582076,ca219a7015d8f23e3760343f213f27c5,1
0,289,component-af180e4359fc6179,a898deab1798d35f3befeb7ddee39ebd,2
0,30,component-624b60c58c9d8bfb,65846af3dc8205fc45821efda37a6b44,2
0,31009,component-62685f4ccf56fe93,dafb1d4eefc26050cf648702aeaf3e3e,1
0,31015,component-816bc02fbbf88f8d,47a9c1bffcd06af0b4c7222592e6e71c,1
0,31021,component-984810c200880c15,4d82215ac84dc6962609bce7dde2ab5e,2
0,31029,component-b01ad0e16a64d27d,cc22064d0f2e9dc107b71f128d12132f,2
0,31034,component-6276525dfe8042ee,d7a91519f90cf0516f1fb288a4e63730,0
0,31060,component-536ad0fe2c3a10bb,65195ccb68b996e59a59b8113029fc06,1
0,3107,component-e68adee72e4d3c42,21f3f81fbdf331fdc8eef7c975079d3c,2
0,31077,component-8cccfd6feb340e4c,9c63d643a2337f34ef45e442786aea86,2
0,31083,component-0f1f13ef2ed5183e,627f2acba04973368b49d632795f2762,0
0,31089,component-715e8d519610db31,d577a94864ba13e0ccc1efa7fc6d5d73,2
0,31114,component-2be8ef0e6d06b373,8344bfb2762619cffe50d45469ad0799,2
0,31116,component-c26417a92eda5be6,8c86dc5847881aa923ade7023b47b2cb,2
0,31118,component-f6fb5309a1e357ce,0908acdb1bf458e9692cabe5fca0ab77,1
0,31124,component-86be1e022f34aae2,737684e5c8756849c4caf4dc75bc72d0,0
0,31129,component-00797780986dfc5a,70156a26f765ebf26e0089b01b76089c,2
0,3113,component-1a67316dfbb24cbd,f05e045c8ed31280a52970d8ae8a0235,1
0,31141,component-c3111bc677b90c56,d498bfc4525861a58ce664bece576d2b,1
0,31143,component-aa350cd9c8591625,9a41dab4afa2b127c83eb9325948ec9b,1
0,31145,component-37b7d328d51f88bc,cf70ee1b8f701d19a837aa230097eb3a,1
0,31146,component-a7233acf9f73483c,39e08f30e2d19ae3e10e3c1269647f79,2
0,31147,component-a7a10aa77202fc10,f7bd16b5a26dadc65d362f5d0fe0ba10,2
0,31154,component-4b30823e8e3a82df,8e8334b3b8232a6feb1cd72f5935cb2c,1
0,3117,component-a7371e91d028d2aa,94b6229d5895208ff9529888a4cd4070,2
0,31174,component-e154f3b0e8666247,c6d7568dc8ae8811b077c444876a835c,2
0,31179,component-7759489f703ee03e,0765dd660474a38631f419d84d3483b2,0
0,3118,component-15d84d60575e5e65,94122fbc9f7c40882d583faed3fcb6e9,0
0,31180,component-2d3f2d14c058e044,1a7a889d7acdeaa79db9f740c3c18028,0
0,31181,component-e801fdfd3b134a34,e25108a3f107a3b2441a428ba648bf68,2
0,31203,component-eaf3a2df0fc44d5f,9900dbb92da294971fd781c3f4829d6d,2
0,31207,component-413305cffb6af6aa,0dbf4a58cf4e4951e686be68bbc767e9,0
0,31227,component-7e5ee7fe75e70ebe,6af6d5435c069428dd27e2f4f3c0dbda,0
0,31233,component-c55e87c102a3c7e6,6037d3ee8c41899a6f997a1984844dfd,2
0,31234,component-9845d84fa4365361,5d84053b1c1cad5134d4579a6e2670ba,1
0,31240,component-79f785da0b1593cc,819e766397b0c59dcd16cc5bb1c81f73,0
0,31269,component-082f83a7e6a08543,60d1c55e8f834c7f7cf6c82e2dbf7783,0
0,31285,component-bf9e705d0081f269,c9e94b23bc222429a71db651222cf8e3,2
0,31286,component-7a98d3f7e87c5408,9c8b7ce012f7eeb888991b08957bf13d,2
0,31292,component-fe9081daaba2f26e,fc7db518aa49aa9f215c17bab866de4b,0
0,313,component-8efbbe9bc19ad2e0,8c706a521445f742de4e47bab1bbb07b,0
0,31304,component-99b8a24ff27e0983,5851f856cc4711d06cdf0215b39f06b8,0
0,31307,component-fc7b82f53c0af408,c8bb3385421b223591a5daafa7cb016b,2
0,3131,component-656d5be9b8439710,1d6a3902de214de4307b74fd3f6463a0,0
0,31317,component-0aa2440ee35bb5a4,2224be84c23256a31a7ffa18ac9e93a9,2
0,31330,component-a35080474fc86908,15314af09ca00111816e02dda2ccbd7b,2
0,31346,component-c42b889c9b09651c,779ffc5af31d8a273a59ce1cadc36be4,2
0,31360,component-d00188e643170f07,0d863f1e297c7f6ef64d9118e87fa281,1
0,31361,component-f54ff4900bfc30d7,1398250c781dea5b21132884d11e0fb1,2
0,3137,component-1f023880f785dbb4,436f454fd7bb0d7c2caf10d688d1f558,1
0,3138,component-206b16537b0e6534,5c36db4b5537c20a412437ff0d2766a3,0
0,31382,component-1f41a4cbd46ab745,0c473eb316694327d26b4bcd43197359,0
0,31387,component-099e0e3971a4fbd3,255e9414afca4d8219d1079a138a19d7,1
0,31390,component-55eaa72f053b1044,9cf2c2d10125638b812caa1191258add,1
0,3140,component-3a892eea646c4e4f,844f6334def3ae73d68941293ba1a810,0
0,31415,component-9183c29ea013b982,c90357d94c1520bc121a94cdbe43dd93,0
0,3143,component-7dbc9e01698ff644,9e79caa0730d9cdf96f9094e682cbbae,1
0,3150,component-4d364fbb3786fc31,49ff1270771704b00cca6db35dbc34df,0
0,3157,component-0b9dad0346d25b6b,642204b130994203de0c9cfe69d7f798,0
0,3159,component-ef5839d610a3567e,4d40af8f54708f087b458f72b12ecf11,0
0,3170,component-d7827558d408d7af,f16f0823f2cf06570f8a255ea9ca7dfa,0
0,3187,component-d5b5fab21d68556e,2c4c0412800a34a81e2a322ed7cbadd3,1
0,3189,component-ca0f11ca98da8843,19c1037bf616bb87dceb485d85397519,2
0,3192,component-59f6c59d4e41b4a7,4d896f417fde9960a21f24dfbc5285a2,2
0,3195,component-fdd25b9aeb3d9e62,d993af4d86740fefa7a4a942936a9d15,2
0,3207,component-098ce5419c70dd06,0b1cd984d5019e2e4668dd86cc08882e,0
0,3211,component-4a8ed6268c1741e4,e1b2c1b21ad212cdb9ae245a10afdb13,2
0,3220,component-698eddbc91b225fd,3622f68751202a46a5f49dfc35df2418,0
0,3223,component-94f802729d9e69d6,de9011087cbe34112d9b3b614637caf0,2
0,3225,component-283fb243c9b850e7,0ebc9b51f550456f8b204d869b67dfbb,1
0,323,component-3949ac1596ec7710,f1879899027c06fb429e503e60f5c1c4,0
0,3231,component-3c2ef1901bee3a48,3bf078ac893453d3294dda602fcc4b4d,1
0,3237,component-078468f27b81b84b,31a243dfd89737490e25545aa6240d74,0
0,3248,component-59ae69c1396f6995,e359348a342d04b3eb4cbf89abb9da69,1
0,3254,component-d67e8edaa3a287c3,c1be029bf06d713615883687f7016a40,2
0,3260,component-2fac394011e7d326,ea5637f9b20a8d9c102fee7963b08aec,0
0,3263,component-5b23e77bcbfd4804,c7098f0a126b134fb549783b6e58846a,1
0,3264,component-587887b1f664c61a,2da58b964ceb167942487b363a674f66,0
0,3267,component-f35bdfbc3b7e089e,ab2cfc1c998249d47f74dfe08f5f45b1,2
0,3272,component-f0ca4b323465b546,97a9b9096695cd89f6444982de2c0fbf,1
0,3274,component-e118593a973128c9,0ba8f65361474523ae17bf128c8d972f,0
0,3283,component-9ca5e9b3a5cce0e6,7813a970112c652806926c7650e4ce6c,1
0,3285,component-aff4b5855447e95d,5a384f5d903d44931e23a4af13556b8a,1
0,3287,component-bd7f4d53f4b1c920,dada0db86a587491505f54eea24204de,2
0,3290,component-8a9745162300f3c1,3b84c8847b0949094005c2d62bac5f2d,0
0,3292,component-7ca2552ffd0e38de,86657bc676b304780e53116e81d6868f,2
0,3302,component-8b0a2da322fa2e15,8078038a8fd5392eca0f8ed2c50193d9,0
0,3315,component-715da20ae91a9708,bf414e1bf3a80f40cca0781cdd656fd7,1
0,3319,component-e40f403944f152f7,b6a29188bfe6d4920991ba77f0a97bcd,1
0,3320,component-d146f0489a920009,ae14713aad43a0e9eae27490de1264db,0
0,3321,component-eb9cf4c533aed16e,eb24699639abad4587fca7fc383f6788,1
0,3325,component-f025893712b09869,ca523250243fc5d9c72e2e473b4ea24d,2
0,3328,component-944db51d0e31fc3a,af78e4c65e499777d22103159e58380c,1
0,3338,component-312e13097f2ab4e2,2a29fb3de5f49909667cf9939e9e25e0,0
0,3339,component-4cf84afda7c7875b,d97dc54a2c25bdf65f63104ec2692954,2
0,3347,component-3380f3fe3a5641b1,3999aacbd21da1c524c3ddd97ad380d0,1
0,3348,component-33d88765a856314f,3753946c36ebe0221408b7bd1ca31ada,2
0,3361,component-e8202f39fad74acd,5c25fa05ca9355cd7c5a12b496bf1eba,1
0,3366,component-0db1804a6beaabd4,c2bdfbcff7b28b7dde3d44cc4e7dccca,0
0,3370,component-b4587def7726374a,53f0cfb20da565fe22ed2094edb51767,2
0,3378,component-1877fbda982a46b7,593de5599e140fabebbad2fa9d3c2107,1
0,3399,component-5f829f9e9b41706a,464789c8934478e0442aff6211fcb0f9,2
0,340,component-9644294ac4ffb309,18d8b25877207b22581f5fbf7fe34219,1
0,3404,component-ecb2c5cd363bd77c,7235dec8655da557fef3de3ce9f14446,2
0,3422,component-885bf40616bf1c2c,3c5fc7340c6f3d5ea1703a2741cb877f,1
0,3427,component-724d2f1a49d590b2,efa02650d90d390afb01485a2071b6ae,2
0,3431,component-06071662e6313f87,cac3c222de539870723d01b1994957da,1
0,3436,component-a26dc55ddff93202,0801f04c0539a325f08eeafa3cff42eb,0
0,3437,component-5b36c44d19053f9d,9dbdddaedf5579a186ca16415244fe0a,2
0,3442,component-82bd3b63e2f8767c,285bb66b15c6accb61564b375dec9616,0
0,3443,component-3504a42dccf2276b,979390a9aec1ff760cf604e95d447e10,2
0,3450,component-62f73707683b924b,d7aacc4c77407217837b6a409d3fe3e8,1
0,3451,component-bb551a7a1524e2ef,83eeea7979a11469533b005eabf2f0d6,1
0,3467,component-8db4f214b0974db7,7ced2323f1a5d003442e57af94f3c91f,2
0,3469,component-895ea7bfb9e6d993,45aa0a5990ec5816238a4e737c619c83,1
0,347,component-2289b221b39605c3,51c39d7ac8d8b75145b10349d2df7d3e,2
0,3474,component-5d8a509aff5247a5,40ef96a5c8dc99f6085d227673b1d39c,0
0,348,component-06b2d82840e43ed8,44df00c24df3b61eeb74c17c21608b11,0
0,3480,component-75000e2a4f87a5ff,1b4be0d0b6fc2b97d98c171642563ce8,1
0,3481,component-f23ab45f058247a0,c355d01d74c969a7fea5427a2f604d0b,0
0,349,component-72ba187b05e705de,bb46ac8766b986c34e28e966c52152be,0
0,3492,component-9652ec3b28f1be86,2f459a8cbd3965567d35533dd81cf790,2
0,3493,component-24a05f4d1305d667,6d9356466d4ccc111606048aa95c901d,1
0,3498,component-2cde073b39dd6bb1,4842edea737bffbd8e1fae0b82c19cd0,0
0,3502,component-a1aef9f42364b8de,05282735dfa0171dda4d23fc253127c1,0
0,3514,component-8da11e8a75ed23fc,a040182b12f96c7d659c47c74c6029b6,0
0,3519,component-ab04a0144aaf727c,ac451462169e4c6b916c411803d2fd3a,1
0,352,component-9a72c24f2fd76561,70cf4755ba6aba2812416d5f42ecc585,0
0,3523,component-c6fab63609e8a0b0,2e44d900cc00a651d9192e2fa952322a,2
0,3525,component-00603386e3314670,0637222f7162615aa65daa358e9a53f7,0
0,3528,component-137c149a3ed18d3a,1f34dc9886091167ffc17d0482b49675,2
0,3533,component-e1fe15b6ce5ddcc2,71af8bb46ef69de23c41da6247f1044d,2
0,3536,component-1e320cf3281868c2,10bbba2a38164cfd6f71a5cd7a4cddb4,0
0,3538,component-112b89e61925b93e,3d587ca262d7f159d20cf9d0fac7ed3e,2
0,3542,component-5edd8f8493edeb02,301022441efbf7f564c660620bb45eea,2
0,3546,component-e8743787bbef7d5f,0889f2b63f67fd03b79160416399f7f1,0
0,3576,component-e3680aff4c3e0fd6,6adaa43dc3c97c4b9b19b6d7b7788633,1
0,3579,component-cc49091e6a3fa59a,0250cd8de92836b9a3d006a53130c935,2
0,358,component-62a0eae98b9fc0bd,26b48660443a492f76a7f1842d447822,1
0,3586,component-8a915123f912f456,a96772645bbe9f00bfd8ee7e5b314f1f,2
0,3587,component-04ad14d9946a767e,5914280eef69e7aca0430b8463512ecd,0
0,3601,component-1d8090bacab301ca,bc32782fc94a6596584dc11181b14e1d,1
0,3603,component-94de49d59371e3a9,850198ef052440d2c56bfc1d87b47bcf,1
0,3604,component-df6443e4bc9ed495,c694cf29c59e3ac15ba65b5ad092a36e,0
0,3605,component-d3c03b39626cf31b,d679319d92bf8321625f3955cc56543d,1
0,3612,component-704c308726bba772,cfa5edd903d4c6510b79df504dd78a0b,1
0,3615,component-120e52d7b556d767,4b38da19ce624989435efbd3775b600f,1
0,3618,component-9931f287c490c562,0cf31c4ef33e3f322fa807936ef22031,2
0,363,component-a43231c2216f23db,62b7d439f290de1db0295d6a70262065,2
0,3639,component-44a91994cce74ed2,7f079511a0dd0a6503eb3d8090ceb95b,0
0,3641,component-d41fcbf17a8ad37c,4cf916a427fb4f70f0f2d7297308285a,2
0,3644,component-487e4a2ed2f8e9b2,76a99dd0d4e7a4e463a3580cbcdedc45,1
0,3647,component-aaa33494ff99c63d,be838a93179309be9091e57ba80137db,2
0,3649,component-dc4aa707636ec734,ec0cc2abe3052fcbf7beef3ce7d002ab,2
0,3651,component-0ab77c56eece2d24,fe9a35bb16e51a399f38093c351471cd,0
0,367,component-0788979fc9366e21,44f2e5ed07d458560fe14bf392aaa678,0
0,3672,component-9e40f86360ba8c10,4b4d927b8db69b7c284b8abda631b0fd,1
0,3676,component-e9627bf1367d542b,11324192e1d691e1fb531092c0d41498,2
0,3686,component-023998ba5a1bc02b,6d63c155ea9fb47807fbe70db367d531,1
0,3697,component-72abacb094771a0a,a1b0856e7b568c348d3641fec178f7f3,1
0,3701,component-21872bbd9f73229a,1f787f0e33f5e4f90bb0146214d09d89,0
0,3704,component-f12c70c1cdb1ce6b,d51550ee0188773e09945240995e0a11,1
0,3706,component-7af919df0d6f22df,1d1c3f3353981109bc0263dc8455e2bc,1
0,3709,component-ace104f589733dc0,9543238c92e2ea0cd7b304e61800fb6d,1
0,3712,component-95a10e2b95576e13,256f9623142a836ab2375b1c292e4195,2
0,3734,component-cf8a6f1162e27586,db42613bac99c60e14c337e848846f7e,0
0,3737,component-f021014960c5f61b,a8a9d64618129b6a9b783c312b42b049,1
0,3748,component-8d7c658f9476ff2c,270f3d4ebec20fcc04550a4f3e47e82c,1
0,3779,component-5b382a8191264f07,75120f03a6e9a13e0f9a98684618ca13,1
0,378,component-21ef779311a43f0e,dae593682d1bcfeba08fd58a4b2d12be,2
0,3797,component-38a0ddf1476fb458,9db630844b3a38b2330fd4a010cbe3fd,0
0,3811,component-52c5a260883bb901,d425d3b4def164c7566dbe9e740ae260,2
0,3819,component-349a066f98abb7d6,338fa3ad51627a8783f81e6adbd0e855,0
0,382,component-f65ccfbfec288565,68419c60622ff630cb626e437b12bab7,0
0,3827,component-bf1889006d18a1b4,b1616f572a184173b8f7cd7b6e0583c5,0
0,3830,component-c096d44ca5d254a4,a3ead00ed6f06cf68ac6a268281ef243,1
0,3833,component-93495fae156b6769,8bdc2d55bec27ffd4d557987a1140d44,0
0,3836,component-395a0b5c72874497,ac6a4e91d29b7f329db3f3f2c1d56a01,1
0,3850,component-756a6524cdb2d4ea,d4a573ba03d78407fc5815a5355b58b0,2
0,3857,component-e3aa235a10ec0805,c7644636064f41de40397e04e6e0b4be,0
0,3859,component-17d30b9a2e6f98d3,16a19cfb9689e316964d28efe8f9f283,0
0,3864,component-3eaeaacc5acf161a,0d69def37fecc0210469aa08d6fc7a89,0
0,3866,component-e41e141d6715f7ad,0fd18794c0d66bee87d07ea076ea77cd,2
0,387,component-25dac95b8f595046,61a5a00396bcf2496532f063af217ba7,2
0,3873,component-dc57c1fc055e30ee,aec41bb370485e144fe2895b079d62d3,1
0,3882,component-af8637ccf1fe693c,b562dbc1f17ef6d3a38de55e078bfe50,1
0,3887,component-2f9fdc64dc673132,5fdad8a083ed83e130ecf4e7f0d2d0f4,2
0,3890,component-6903260f1db7eaa2,80d0da88b815fa371376a13c56be158b,1
0,3893,component-678f2f24525785e9,301c4dc0758718cf8758792414529ab5,0
0,3919,component-defaef0cc4def073,e93a3decf6ea38c7f8b332b75503149b,2
0,3923,component-b46d9a5ffd681235,c1b003a4a1886553385fe86cf886d32f,0
0,3926,component-c62b377fa3d3a0f4,a9a8c2de70fcfd9981709404bd1b527a,2
0,393,component-99a0b871c9047c4f,02a20905af388a1319c2c8a7a6cad5b8,2
0,3936,component-9cfc3099e52f8b31,698435d43e44a1dea285c502ad191449,2
0,3937,component-9c67d3b75b1e8364,a3c17def286f05ae71c49a47dcf0f146,0
0,3942,component-7c2355534ecc3a59,3a8ebf96bbff5e2c3467e635f6394225,0
0,3944,component-63d5537f693522a8,12699782791b5b35d015ed67656517c9,1
0,3948,component-24a47a476d5cbb0d,e58601efb669db0301e97138cc41bb71,0
0,3964,component-ac216dbb3b7e01be,7ee2de3076a65bbe1a98a23ad35bb706,1
0,3966,component-e41bb15d9efcd5aa,a80bd0f77baa316c49b865da5b963922,0
0,3969,component-023735e650550f29,6208adbd6814fafd6f90b440a8cc6fb7,2
0,3973,component-979d26d3a739d909,80b01fd16d746b85f2102a15b39d6025,0
0,399,component-0f78540965a86402,5759d24a9ea77d492f7ea1da175c3f20,1
0,3991,component-7e5b72c6fcb59280,e6eb05bff93b643ee4d1a94be7a6c648,0
0,3998,component-08a05c4b716c9953,8c39bf80f05dfc165e9963c68813ae77,2
0,41006,component-b6f535b24402e79e,7a58476569647e0f68445641ace26af2,2
0,41013,component-d404630527115191,f4878d85362bd80fed048c0e80b5059f,1
0,41017,component-12bc2a70750ea03b,0c6aa6fdebac70b4ff1cfb362768f790,2
0,41018,component-552f4faabc0578cd,d0cb3a1f0a5621ba48886bfc3b56de18,0
0,41020,component-c12cd05cd01bc855,d78125ac7d7100554426602c191efa8b,2
0,41023,component-389dad3d3c5d0561,824207123b7a0659d765c20454586d83,2
0,41045,component-e5d23408ebfb05b1,fa6d3d2f11f5f0c536b2fc0708266458,0
0,41049,component-ecf799bb7a4b7c32,d233dc8f06512ffc4db2c594a600312d,0
0,41082,component-d0d8dc11918f76a5,be9308aa3fc8794c17b2372c9bd1c48d,2
0,41097,component-5eb1d9910d4fd579,85d200070f3c79eb7c81515e6707b3ad,0
0,41111,component-e651f85f0d814e18,3a519dba1a7fb1c2c22292fed7efc767,0
0,41128,component-797e4154bac64e20,8297d4a776345e142dc6b938bdbc25f2,2
0,41142,component-a62f5afc49ae82d8,1143e571c7089330eeb4611bb2be8602,1
0,41167,component-cebf29097c0d5deb,1cb863e33eeba6a48e66f4a7e1fed59f,1
0,4117,component-1115fd804c829549,aca121986fd49ebc08be2d0b956084f7,1
0,41201,component-74832cae18cad741,c7972fe87baaad12d1bb739fd0b9bbb2,1
0,41208,component-1fa21f417d947e05,1d28e31999abb23c0ce87baead18bdf4,2
0,41209,component-123bb1e9ca37efe4,3296c019be701257152e6bb6a846c4f1,2
0,41210,component-69bf59c08157f7b5,f9e5d9d4bd1d838a77bcd266d48d4f65,0
0,41220,component-88e28f5076eee109,b61d0beadc70551a1dd6bd1f83f50c70,2
0,41225,component-99690a38f2e60684,94b948689921d6ec222db646176fb279,1
0,41228,component-c9c1d1f5dd331cf4,a5ff5d998a8665d6971f2641df1ebcea,1
0,41236,component-8010ef9c6aa47675,9017bc8c4cec34f1aed5aedee2bbc9fa,2
0,41239,component-7c3c0c742b8f6988,d2d3a4fd6baf8b213200270e5486f738,1
0,41251,component-324d5608076381aa,7eb489bf921726aa2f13abedb9be343f,0
0,41260,component-d6b73b483e218448,c165762b5c9fef0e2b3f3b5767680756,0
0,41262,component-3193d02a7794d80d,14c248aa866d099a20e7e8d124f9fef7,1
0,41287,component-f91b5c748db58af7,8630ca2b8f0d070072d9230513f47356,1
0,41296,component-e8f826d2f7923304,1992865c4025f049908ecfb90c379f57,1
0,41299,component-664ba5b88c82af91,a0285a4f669101d5e1b350a0d2c39a9a,0
0,41311,component-64b31115dcd64f0c,a8efbc2fbbad5f14e8e905e7308368af,1
0,41319,component-768fc3757aca6101,e1b31557aa7f0e809b8e1f75f89f9b18,0
0,41343,component-2e32d9a3cf2aa309,d9fcf60ba537a00a4eda094949c1b77c,2
0,41348,component-ab6190ba05030357,5b8fca4a832dc2d3b543282c5b4f82b5,2
0,41349,component-5d9c363f9190be1f,f49ae8b42bf07268b034272c2a7b5fdd,1
0,41352,component-626aedda5c9109f5,6f294f7cbd08fc3c5d39858ff2af1fa6,2
0,41360,component-60cdbf584232e830,bb7e8d04e430f461f122252eaeabed20,0
0,41363,component-40d9ff5beffd2fd7,6cf3bc8000adc283c232147b322cd076,2
0,41377,component-76620015a5071d8c,c61520f0f8eaf8309ac3557c8824e6f0,1
0,41378,component-529d65a4c6239e47,12a21ca381cd05df6086b5b722766773,1
0,414,component-8111eb1556229541,5359ff3b0463e1d20889d86ef17030d8,2
0,41402,component-9d2419f588dfcde3,0c65e1cd4ba5121a39a81eeea420806f,2
0,41407,component-3e5c195a5f070176,ca5e7e8a0640fdf8a40f53cf62176310,1
0,41415,component-90054efe091d8333,90c3b020bbf4fcbae99fe7a0d21ca057,1
0,41425,component-eb1ab7d63ead80cf,e10170f51b9ea21fe36a77b0ecda6583,1
0,41448,component-eae438248d2964ca,145542f73bfcb2c9577d249345d6c60e,0
0,4146,component-cbaa265082e8b534,605cf3a43d414a6e952cf17e69f7fbfa,1
0,41479,component-54bda11c8607ba75,a58f95b5afd380c122fcfaf889f2ffda,1
0,41481,component-e99ca5c140e3e831,7b127119b469019d03283e38449b2045,2
0,4150,component-84bdcd156603935b,07a363578b647beffaa1a4f5701ca0d3,2
0,41503,component-8e221b472f53cc87,b96f9c7134bece931790c19a185d44c2,1
0,41507,component-ff5c5014adad0371,4faaa8c925c2d98e38b4f1e268c01096,1
0,4151,component-b3658670d2a52e2c,6428be347990d20a948c355a32e2afa8,2
0,41548,component-297e5ba93c5c9d5a,6708924e5a5154ab55b9ccbd95e9c641,0
0,4155,component-c3aba2c5aaffce50,a9283e4106af55a42113f894a1315ac9,1
0,41581,component-b210207f71146de6,0783aa00dd59fdb5fd9c48f639541d0f,2
0,41586,component-725a8a4e3dc691b5,6c540422a42aaed2f9243f21ebccedae,1
0,41589,component-e5174e01c3eaf72b,3c4ff564fa0d96a7e23fde743f3579a4,0
0,41600,component-d3fd845cf18b1c1c,2690dbaef50844137318cafb4876dfc0,0
0,41606,component-a2e3e8f109583496,64b3fe83956c67dfe1a02d828926dde9,1
0,41607,component-a2aa7377c8b9814a,9e92c09bad62c5db783ee889d7a685e0,1
0,41628,component-f8719764e4611518,9952403bd4790329b3ab7b4987260191,0
0,4163,component-95d4362bd3cd4315,6f0101c3af4979061d05736f54d20612,0
0,41630,component-7c79679b3b8ebcce,2e5d0d8e8b1d1d27568448747db6f88d,1
0,41632,component-e6858dd99d23974d,e1f025a4c6bf710866d8d4496189feb8,1
0,41642,component-181d1fe2f0deba7d,68420290d6e5b0f79da491c1d3fd0e30,1
0,41648,component-60f0a4a20cd20bf3,2c077a7281999a57ae0ae07a48eee490,2
0,41651,component-8895a4611dc1371e,c9337ee638a8300ad7f32457223278b2,2
0,41654,component-949f49985cd7217e,2606bcbe3565f6d0fadfa31ac6ef7d31,0
0,41658,component-8ad878d1a0976246,893f73c75d78b0eb0e6521f3d83cff4e,1
0,41660,component-f1f930c1a284a8f7,afbce142bf7928146251f7d6f7cb8bbd,0
0,41661,component-87c1028bbd22f557,e4849383b72ff84dab291ea30a300c9f,1
0,41664,component-3b47cce4925a6d25,b26dc264f0336d533fe6d45dbfb6676d,2
0,41671,component-f4d663daacabae8d,935710ca0bb32adab0c0f9c500539351,1
0,41674,component-eaa795442ebb77a4,f3bc391df942e0dc8ee81d2d04eeaba7,1
0,41681,component-1d0b2e53c7e2835c,3418dadf04fd49f7b23700e792f12fcb,1
0,41688,component-97e40ce0a486700d,8c61655d176dd68bd598e90f0ac533c8,1
